id	qid	testSet	module	count	accuracy
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj3-l1.qa102	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj3-l1.qa103	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj7-l1.qa95	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj7-l1.qa96	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	2	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj8-l1.qa119	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj8-l1.qa120	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj8-l1.qa121	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj8-l1.qa122	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj9-l1.qa95	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj10-l1.qa114	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	3	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj11-l1.qa120	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj11-l1.qa121	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj12-l1.qa90	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	2	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj12-l1.qa91	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj13-l1.qa113	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj13-l1.qa114	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj14-l1.qa111	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj14-l1.qa112	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj15-l1.qa128	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj15-l1.qa129	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj18-l1.qa97	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	2	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj18-l1.qa98	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj18-l1.qa99	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj18-l1.qa100	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj19-l1.qa127	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj19-l1.qa128	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj19-l1.qa129	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj22-l1.qa113	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj22-l1.qa115	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj23-l1.qa98	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj23-l1.qa99	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj24-l1.qa106	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj24-l1.qa107	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj24-l1.qa108	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj26-l1.qa119	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	2	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj27-l1.qa105	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj27-l1.qa106	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	3	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj29-l1.qa110	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj30-l1.qa97	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj31-l1.qa100	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj33-l1.qa97	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	2	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj33-l1.qa98	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj34-l1.qa92	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj34-l1.qa93	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj35-l1.qa100	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj35-l1.qa101	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj35-l1.qa102	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj35-l1.qa103	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj36-l1.qa105	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj38-l1.qa93	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	3	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj39-l1.qa116	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj39-l1.qa117	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj40-l1.qa109	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj43-l1.qa107	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj43-l1.qa108	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj43-l1.qa109	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj45-l1.qa94	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj45-l1.qa95	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj46-l1.qa107	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj47-l1.qa121	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbj48-l1.qa95	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb1-l1.qa81	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb2-l1.qa89	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb3-l1.qa96	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb4-l1.qa81	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb5-l1.qa91	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb7-l1.qa81	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb9-l1.qa84	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb11-l1.qa83	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb12-l1.qa84	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	2	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb13-l1.qa82	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb15-l1.qa83	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb16-l1.qa83	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb18-l1.qa90	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb19-l1.qa86	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb20-l1.qa92	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb24-l1.qa87	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb25-l1.qa83	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb26-l1.qa81	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb29-l1.qa84	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb30-l1.qa81	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb31-l1.qa81	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb32-l1.qa83	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb34-l1.qa81	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb35-l1.qa81	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb36-l1.qa81	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb37-l1.qa81	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb38-l1.qa82	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb40-l1.qa81	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	correct
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb41-l1.qa82	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	incorrect
SwitchesBulbsSeries-DAMAGED_BULB_SWITCH_Q.sbjb42-l1.qa82	DAMAGED_BULB_SWITCH_Q	unseen-questions	SwitchesBulbsSeries	1	correct
